# registration_from_features.py FastGlobal FastGlobal_config.json euclidean True --use_random_keypoints=True --n_keypoints=5000 --input_txt=/benchmark/point_clouds_registration_benchmark//planetary/box_met_global.txt --input_pcd_dir=/benchmark/point_clouds_registration_benchmark//planetary/box_met/ --input_features_dir=/benchmark/experiments/FPFH/features/voxelgrid_0.1//planetary/box_met/ --output_dir=/benchmark/experiments/FPFH/results/voxelgrid_0.1/FastGlobal/
id;initial_error;final_error;transformation;status_code
7680147070960;5.592350273903463;9.219500795814323;0.7322699718882274  0.5124517679873866  0.44852410610514193  -44.15666923418428  0.4050521341507074  0.20171683707332044  -0.8917640305939079  34.51963579092676  -0.5474609181400746  0.8346876680098587  -0.05985849965953173  -46.35856890549798  0.0  0.0  0.0  1.0;ok
7680147070991;17.11154694703765;12.976846504211158;-0.5957353201991248  -0.7974772172836067  0.09554850171949833  -132.1104462662188  -0.6788467113610078  0.4363586332117425  -0.5905576057387829  -50.70374338138058  0.429262822454483  -0.4166788105185754  -0.801319036416354  50.152241013020856  0.0  0.0  0.0  1.0;ok
7680147071022;5.46570017122073;10.161156801012625;-0.29902779632426674  -0.8254561908019802  -0.47875301993004205  -51.91986003150481  0.6568182434708356  0.18590121923281372  -0.7307739265543338  39.43968968126082  0.6922226318673336  -0.5329754344755819  0.4865850533835017  27.226104281764126  0.0  0.0  0.0  1.0;ok
7680147071053;12.38045077372445;8.462355416265034;-0.23145830935398562  -0.9606038828693972  0.1538415784085417  -81.44525305261466  0.91257118706843  -0.26918278159319264  -0.3078221217298517  81.00681344936571  0.3371066293674899  0.06914340395141542  0.9389240172274331  28.60941267016012  0.0  0.0  0.0  1.0;ok
7680147071084;11.24151187209145;8.268237047344758;-0.8014958932298634  0.3390153661414035  -0.49261842703625547  -159.77152893566185  0.5829621072926489  0.6265327833580112  -0.5173121425586067  44.07021789063016  0.1332648288055704  -0.7018014340949111  -0.6997965650857029  9.25237723764661  0.0  0.0  0.0  1.0;ok
7680147071115;12.186276135943615;9.865622439109304;0.836923575189409  0.3084044670918655  -0.4521566254849764  -51.37497021584669  0.41013279347854725  -0.9004287684999296  0.1449797384850157  62.98942072098674  -0.36242243446793176  -0.3067812209628914  -0.8800768497460058  -42.738602490032086  0.0  0.0  0.0  1.0;ok
7680147071146;10.370233813456165;10.706461201480732;-0.9858319356029875  -0.1545488945481322  -0.06519228435342823  -57.87832686575052  0.14416047445966207  -0.9793518987901731  0.1417307868448057  76.80998837236774  -0.08575052389830083  0.13032458528624946  0.9877562199860515  -18.822150169310337  0.0  0.0  0.0  1.0;ok
7680147071177;13.127472395246876;14.512149654399245;0.5793767296975361  0.6041336726551545  0.5471244014382662  -12.966380772717205  -0.7899416011902921  0.5815711534031549  0.194338005130853  -19.272272354511145  -0.200785636423285  -0.5447912435910821  0.8141791136553296  -11.283875597911448  0.0  0.0  0.0  1.0;ok
7680147071208;5.015205060735113;8.586790216994732;0.5014766453656089  0.8618705017241133  -0.07550107555976289  -35.71916695739778  -0.5549836900448076  0.38740301286642115  0.7361467308942349  10.450389102628149  0.6637124964448868  -0.32725852758919094  0.6725976346843994  23.85357279223156  0.0  0.0  0.0  1.0;ok
7680147071239;9.39637988401389;13.81513960146506;0.6269539242523301  -0.5608337668599463  -0.5407349284208355  -13.020393062307564  -0.09500241290970739  0.6338709911669246  -0.7675819878673521  17.45952729785864  0.7732420826661829  0.5326096624233774  0.34412734428888164  54.72942832874197  0.0  0.0  0.0  1.0;ok
7680147071270;4.313719660974628;5.71147244852501;-0.08457328642214355  0.7126658968052644  -0.6963868743410567  -56.56410671982584  -0.5998018012036923  -0.5944954626423853  -0.5355491986460468  31.660646410233852  -0.7956664869758964  0.3724009457941341  0.47773672359896235  -49.04118087857719  0.0  0.0  0.0  1.0;ok
7680147071301;6.640988931646057;9.018985652684115;0.35833679357055426  -0.923744241290262  0.1352454030888077  -54.70167517280011  0.8560540769266457  0.3829124727881685  0.3472023265482496  94.13438552557929  -0.37251330144149464  -0.008637989715774865  0.9279866515111229  -48.81206601212179  0.0  0.0  0.0  1.0;ok
7680147071332;4.276455914839723;8.406612841211325;0.8345353243328754  0.16983015038872787  -0.5241264279346779  -13.192946737611871  -0.4731800617687487  -0.2663757124775926  -0.8397288901464435  35.32183396298667  -0.28222583436876614  0.9487895972348127  -0.14193970055575422  -36.82438114331182  0.0  0.0  0.0  1.0;ok
7680147071363;8.047719219794603;2.0666983809397257;0.8138913798274584  -0.43293636521203555  0.3874879682255236  -13.116313285882155  0.28769890631160827  -0.2791168128995031  -0.9161458093905818  30.74635861419267  0.504787243449809  0.8571230415954377  -0.10261544920979386  29.024746718675146  0.0  0.0  0.0  1.0;ok
7680147071394;5.638151908042061;8.182753847902193;0.30464599577194384  0.7830503022106691  0.5422389154864304  -75.00096832614705  0.8814896597561892  -0.016148445237025175  -0.4719271209194763  102.95188573439653  -0.3607863592252903  0.6217487048029985  -0.6951703036470666  -37.246293258479625  0.0  0.0  0.0  1.0;ok
7680147071425;4.625670294189547;7.130815314572831;-0.8250805109945123  0.2203775184544509  0.5202652205720558  -105.07618676224092  -0.11581529377590154  0.8352827402558042  -0.5374844756440487  -15.470240798779281  -0.5530180540494453  -0.5037226351779477  -0.6636524231137482  -21.313829334041696  0.0  0.0  0.0  1.0;ok
7680147071456;10.740948031687811;10.41100390156966;0.46057623303939754  0.468165504861598  -0.754115769372928  -77.30063302851539  0.8838115427996748  -0.3205028171845153  0.34081534735227087  106.89386561484719  -0.08213823940953449  -0.8234676704245742  -0.5613860573546761  2.148821092735557  0.0  0.0  0.0  1.0;ok
7680147071487;5.184678901374177;8.576642430984258;0.5613643973773803  0.29811542651977263  -0.7720085529500722  -19.601973588104517  0.12783524839484672  0.890429347575714  0.4367994119086212  -0.03442821442082963  0.8176357151109278  -0.34389354377019543  0.4617456745094834  21.223891230791487  0.0  0.0  0.0  1.0;ok
7680147071518;11.14494275938262;5.300494920565957;0.9209283343774813  -0.35440699744641335  -0.16213168444735357  11.94337296514349  0.35728481406077617  0.9339177793125971  -0.012047536071052413  29.814974571735885  0.15568739378085242  -0.04683227140386646  0.9866955831323454  6.198900977481916  0.0  0.0  0.0  1.0;ok
7680147071549;4.676713782906976;8.954278937124991;-0.2181509508582516  -0.7135975572806336  -0.6657241837899189  -90.27784110282212  -0.8436304877946155  0.4808225649006787  -0.23895033196409343  -62.511509943159446  0.4906095827672532  0.5094979757815008  -0.7069045550648939  26.955752001701907  0.0  0.0  0.0  1.0;ok
7680147071580;8.191691125457401;7.288406441884919;0.2717212365773441  0.9047535957520129  0.3280068605481965  -23.743858120103315  -0.8396006815733439  0.3894427974984702  -0.3786885302965251  -15.951354959660527  -0.47035971882640637  -0.17249706794716974  0.8654516141617464  -12.76839420229264  0.0  0.0  0.0  1.0;ok
7680147071611;7.069420706677954;3.249737884381071;0.26397416791559025  -0.10826821390396754  0.9584339479230252  -44.91286211647032  -0.9211836989627226  -0.322838914721273  0.21724554749624256  -16.26462121828112  0.2858989881734872  -0.9402409419928678  -0.18495604764846502  57.752665582100825  0.0  0.0  0.0  1.0;ok
7680147071642;6.993248935970075;0.23768329238325397;0.46623525144663674  0.3074387527951212  0.8295216112846435  -64.69389110598158  0.2428589480218128  0.8571673984854878  -0.454184524548513  29.816843743470105  -0.8506728052983877  0.41321358188399526  0.32497740547978027  -103.56076373872853  0.0  0.0  0.0  1.0;ok
7680147071673;7.0415274715101805;4.385175102921603;-0.31366963412194726  -0.0425279117272415  -0.9485793258098775  -5.928022687097832  0.2914855523625579  0.946448893657522  -0.13881881881916763  10.334644650628757  0.9036855279319779  -0.32004041685164447  -0.2844760063480353  17.328572130985894  0.0  0.0  0.0  1.0;ok
7680147071704;12.282270297937805;10.702801934029406;0.7902150267964584  0.5322910917720954  -0.30368800609365953  -37.3136719197082  -0.16479557719142482  0.6618668020302116  0.7312829507847464  20.678037707705315  0.5902564096756729  -0.5278243362998438  0.6107363104044272  51.03150394080239  0.0  0.0  0.0  1.0;ok
7680147071735;4.789280693794925;10.469485359928978;-0.012950738351438574  -0.9999130150149834  -0.0024981552790484993  -55.25645946072921  0.0694350115246419  0.001593026649143453  -0.9975852051031372  31.589727133279236  0.9975024097969505  -0.013092924415147967  0.06940834084988466  81.28732662928574  0.0  0.0  0.0  1.0;ok
7680147071766;3.53254216882476;2.5422849608103193;-0.13590164227717055  0.5030416046411632  -0.8535103324661113  -22.061849287294166  0.04713504228202335  0.8638104866584704  0.5016071480032245  4.337585716504144  0.9896004402866038  0.02793898958267211  -0.14110415105750587  -1.965750726806927  0.0  0.0  0.0  1.0;ok
7680147071797;10.169462079789488;4.996589361853806;0.06735282330138562  -0.7912653779830442  0.607752168896732  -26.686988606800618  -0.9800834271855682  -0.16652554463553992  -0.10819296991961855  -31.56587510804169  0.18681561216751413  -0.5883607265863231  -0.7867220490499116  29.935990641489656  0.0  0.0  0.0  1.0;ok
7680147071828;7.018945707073733;8.023222532341679;0.5522034917068328  -0.20936066182333068  0.8069940625727533  -21.64602067703364  0.7574112060004201  -0.2785503511315195  -0.5905404024361919  51.235668773789335  0.34842440897814886  0.9373248183876302  0.004755634849665205  5.530062857079121  0.0  0.0  0.0  1.0;ok
7680147071859;4.7455868592045904;7.553563667211167;0.3944775819729564  0.7365365739814425  0.5494554690859383  -48.5588962019246  0.2952959258291712  0.46462050955275236  -0.8348221956151101  18.788894923782216  -0.8701653598652759  0.4915706025492367  -0.03421387437748335  -67.61938944393577  0.0  0.0  0.0  1.0;ok
7680147071890;12.81657994950246;13.185350878409691;-0.41544656223334103  -0.8669153085365199  0.2754305751973252  -16.128738720842243  0.2603194333669391  -0.40344669378744563  -0.8771912892200288  57.82007738154783  0.8715721120710629  -0.2927261742601953  0.39328544387375514  30.45952851506839  0.0  0.0  0.0  1.0;ok
7680147071921;5.809282512621437;9.470230248490878;-0.7857678798299487  0.380916417860552  -0.48731049817527367  -136.59590916256928  -0.20658247716807013  0.5809958304577899  0.7872531518627083  1.6694347977999022  0.5830030181351139  0.7192680498916584  -0.3778372046932364  18.907453001678082  0.0  0.0  0.0  1.0;ok
7680147071952;7.620338600713327;10.668120955038946;-0.12044446800037911  0.5564171853664679  0.8221271470745651  -41.69100047143417  -0.13607772311606872  -0.8295925750090252  0.5415339442375147  -12.980870631633259  0.9833493699594525  -0.046648422467981655  0.1756358200413474  26.69284707023122  0.0  0.0  0.0  1.0;ok
7680147071983;7.6997636782443;1.8624858774346325;-0.8725236797277434  -0.2877176627599972  -0.3948683006399504  -139.0871595422783  -0.28130416818696474  -0.36495815761335304  0.8875097228493377  30.85294324951237  -0.39946263063645526  0.8854513480295743  0.2374984568320616  -53.67197058180781  0.0  0.0  0.0  1.0;ok
7680147072014;9.99620546943226;3.9599389274998873;0.2450966034970138  -0.7302945196808278  -0.6376500368371159  19.524861397266786  -0.7765215465152016  -0.5416656238825487  0.321889173010788  14.586980944749671  -0.5804670040164793  0.4162550497328259  -0.6998498344788354  -14.058792079159016  0.0  0.0  0.0  1.0;ok
7680147072045;5.258513746846423;7.303799488412134;0.9489639630544165  0.2061594361496873  -0.23867484934634053  -4.153158413460276  -0.044365690798870205  0.8365098438547609  0.546152878426933  3.0931949684089246  0.3122484304267902  -0.5076904253780329  0.8029641023579323  16.223721325593562  0.0  0.0  0.0  1.0;ok
7680147072076;3.639515980188402;7.3509240619856;0.6009170391942149  0.7937389876673683  -0.09421853035810183  -44.78217824774713  0.7534094823696005  -0.6018296486199296  -0.2649060699900651  89.49901395599343  -0.26696978083975803  0.08820143705628304  -0.9596601703830252  -40.75694709591629  0.0  0.0  0.0  1.0;ok
7680147072107;12.029334697397971;5.632666964778577;-0.27038437004193716  0.7392661811488136  0.6167477651736348  -156.221453757255  0.9059732867780441  0.412118066432853  -0.09680445735727197  123.77320488923046  -0.3257371579688354  0.5325825877075745  -0.7811856957145906  -71.1416159460214  0.0  0.0  0.0  1.0;ok
7680147072138;7.590759405643051;3.6260427237448107;0.670534701750562  0.4293309789542487  -0.6050273748009013  -26.448176952644587  -0.7385227605361965  0.4637657317388468  -0.48939296913086866  -3.4575336135860475  0.07047940066629121  0.7749814556329195  0.6280417163746392  -10.366785480259294  0.0  0.0  0.0  1.0;ok
7680147072169;13.198998208144786;11.233871669580067;0.8969916998277876  0.08765397072342197  -0.4332697449124207  10.635897206899509  0.30064354233306684  0.5975782814818189  0.7433126246436702  -7.562477905298498  0.32406689262169713  -0.7970050055787936  0.5096701582286958  -11.712720791534291  0.0  0.0  0.0  1.0;ok
7680147072200;7.797457719238535;7.2406559123214835;0.14950739914251598  0.6512703714668823  0.7439720699401504  -35.82607924211122  0.6207144536347609  -0.6475103503386583  0.44209039036514797  47.417096320761125  0.7696499884041702  0.39569843246302894  -0.5010605211905649  19.826914269305814  0.0  0.0  0.0  1.0;ok
7680147072231;7.013635858444267;5.807945880158932;0.829873536413968  -0.5099366514359526  0.22643878881954277  12.961216993300004  0.4609857239888362  0.8552806215198554  0.23661618864967296  2.7578098863567844  -0.3143279749533345  -0.09197646424436608  0.9448482704576646  -0.18588189499701635  0.0  0.0  0.0  1.0;ok
7680147072262;9.795586259580043;6.2849084048526285;0.22210204118901505  -0.4101628427276781  0.8845547613037993  -25.05934703115327  0.9562247437258045  0.2689174226984398  -0.11540216313288428  3.224576941790787  -0.1905385073579444  0.8714642059286062  0.45193496766573404  -20.274185538080772  0.0  0.0  0.0  1.0;ok
7680147072293;5.948491848371334;6.1945538142299155;0.27787599200640883  0.5390558608547263  0.7951123895051719  -89.7655009232228  -0.8043645215435989  0.583060752915719  -0.11418351409591392  -73.21184941608334  -0.5251501209638916  -0.6078313395075371  0.5956159947181439  -40.944254861980085  0.0  0.0  0.0  1.0;ok
7680147072324;9.966999431357419;4.744822099849954;0.5230448286594358  0.5739926983079672  0.6300448313427864  -31.42324610865804  -0.3795936856063415  0.8187433504128963  -0.43077599747718015  -35.896353003704114  -0.7631072932821535  -0.01384588183558481  0.6461234792946171  -55.70790911538879  0.0  0.0  0.0  1.0;ok
7680147072355;6.355915528172526;5.195245386782217;0.8507715618014337  0.3195333491659955  0.4172363699400049  -30.638688873621565  -0.32876608752580566  -0.2957850166725102  0.8968969191635224  7.891614092879996  0.410000743076066  -0.9002275616102869  -0.14659375155261256  39.54823026189231  0.0  0.0  0.0  1.0;ok
7680147072386;11.538831244630613;6.0740783461191326;0.3860134776941531  0.8769641403650591  -0.28622978802395516  -106.07085433871497  -0.8534746039819692  0.45726450845206007  0.24998053857834102  -50.08605679309525  0.35010669144746076  0.14779399792910575  0.9249768855381428  33.11473251220144  0.0  0.0  0.0  1.0;ok
7680147072417;7.834517591994063;5.7824378486763;0.0332138745163478  -0.3269644945832616  0.9444527822085779  -83.15551537531266  0.8349955225760268  -0.5102389444803711  -0.20600654555995104  74.1499045971619  0.5492534167555086  0.7954561199824101  0.25606687674303247  29.327350987812185  0.0  0.0  0.0  1.0;ok
7680147072448;5.93768874259482;6.380881802229997;-0.18604175474885196  0.8233451458180837  -0.5361820925280583  -43.46854980167767  0.6744821033686861  -0.2897996877280374  -0.6790361059826511  13.426409524392753  -0.7144664846760251  -0.4879742942517891  -0.5014167233191852  -18.963615563989933  0.0  0.0  0.0  1.0;ok
7680147072479;5.153023825453306;7.5907506640130995;0.11560502704932392  -0.7426120620406582  0.659668707028498  -17.96842997612015  0.8268543927043884  0.4399508538857475  0.3503641811467886  38.81398537031762  -0.5504064779654966  0.5049461074975473  0.6648925759374159  -40.15807210275535  0.0  0.0  0.0  1.0;ok
7680147072510;6.21722142776577;8.669759351116689;-0.8572869057722239  -0.3063308002546398  -0.4137881124523002  -30.849113226827328  -0.2186196616716407  -0.5110595793353874  0.8312782626173479  -3.2547462482774967  -0.466116514105716  0.8031061867430038  0.3711547495224153  3.4499098843981706  0.0  0.0  0.0  1.0;ok
7680147072541;5.285545613066368;7.341701619075144;0.13893435169046156  0.5117145700568154  -0.8478475362421716  -105.57696172205468  -0.5435829468903496  0.7550491345180977  0.36663112840220496  -49.22637792838129  0.8277770386827316  0.4099378041301408  0.383061575956928  66.8343050989656  0.0  0.0  0.0  1.0;ok
7680147072572;4.133908943366591;5.661130399648023;-0.7928120652524873  -0.10214642771725  0.6008453515628543  -145.0338405077119  0.4030723379538715  -0.8273424073749629  0.39119973330180124  94.06932956958646  0.4571451843413467  0.5523320090883783  0.6970994420955378  11.276537765485887  0.0  0.0  0.0  1.0;ok
7680147072603;10.39505673399153;8.628083064651298;0.8785009645199873  0.4241294812499118  -0.2198868765345795  -20.82946638959336  -0.38866199788856565  0.9021419680442815  0.18730115026464464  -11.805213976818388  0.2778091192432711  -0.0790825684197875  0.9573756006068919  11.577942836158176  0.0  0.0  0.0  1.0;ok
7680147072634;11.94624995620377;6.554797713202214;0.7816177969385837  0.14835154698114125  0.6058592559474313  -24.85902905168014  0.2045078851324942  0.8566676783950861  -0.47360005670587446  18.81865270144009  -0.5892793432893325  0.4940772280741908  0.6392476423664121  -52.85155874226102  0.0  0.0  0.0  1.0;ok
7680147072665;11.239001758552085;7.452604236586259;-0.23763736452289655  0.8740451901814871  0.4237611219817347  -42.625829462918595  -0.7174273794451499  -0.45204053568519875  0.5300540626388065  56.11804827656278  0.6548484085687907  -0.17805718075395222  0.7344856718662913  12.887276011491373  0.0  0.0  0.0  1.0;ok
7680147072696;15.19552852059494;8.65016513532393;0.5748069415992207  -0.19958417672799658  -0.7935761691792149  5.980240137682613  -0.36443587343396044  -0.9307487665676304  -0.029886914984037626  68.78549134743778  -0.7326550853189879  0.3063868305470143  -0.6077364856774518  -19.164584659811638  0.0  0.0  0.0  1.0;ok
